CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;QT_ACAO_ORDIN_CAP_INTEGR;QT_ACAO_PREF_CAP_INTEGR;QT_ACAO_TOTAL_CAP_INTEGR;QT_ACAO_ORDIN_TESOURO;QT_ACAO_PREF_TESOURO;QT_ACAO_TOTAL_TESOURO
48.127.008/0001-40;2025-09-30;1;CONCESSIONÁRIA RODOVIAS DO SUL DE MINAS SPE S.A.;26000000;26000000;52000000;0;0;0
48.127.012/0001-08;2025-03-31;1;CONCESSIONÁRIA RODOVIAS DO TRIÂNGULO SPE S.A.;128951770;121048230;250000000;0;0;0
48.127.012/0001-08;2025-06-30;1;CONCESSIONÁRIA RODOVIAS DO TRIÂNGULO SPE S.A.;130119582;119880418;250000000;0;0;0
48.127.012/0001-08;2025-09-30;2;CONCESSIONÁRIA RODOVIAS DO TRIÂNGULO SPE S.A.;131283259;118716741;250000000;0;0;0
48.710.127/0001-20;2025-03-31;1;SPE NOVO NORTE AEROPORTOS S.A;81422085;0;81422085;0;0;0
48.710.127/0001-20;2025-06-30;1;SPE NOVO NORTE AEROPORTOS S.A;115250874;0;115250874;0;0;0
48.710.127/0001-20;2025-09-30;1;SPE NOVO NORTE AEROPORTOS S.A;115250874;0;115250874;0;0;0
48.851.242/0001-15;2025-03-31;1;CONCESSIONARIA DAS RODOVIAS DO LESTE MS S/A;122000000;0;122000000;0;0;0
48.851.242/0001-15;2025-06-30;1;CONCESSIONARIA DAS RODOVIAS DO LESTE MS S/A;122000000;0;122000000;0;0;0
48.851.242/0001-15;2025-09-30;1;CONCESSIONARIA DAS RODOVIAS DO LESTE MS S/A;122000000;0;122000000;0;0;0
49.115.815/0001-05;2025-03-31;1;JBS N.V.;1166514949;0;1166514949;607300000;0;607300000
49.115.815/0001-05;2025-06-30;2;JBS N.V.;1109058185;0;1109058185;53988226;0;53988226
49.115.815/0001-05;2025-09-30;1;JBS N.V.;1109058185;0;1109058185;75400659;0;75400659
49.263.189/0001-02;2025-03-31;1;HELBOR EMPREENDIMENTOS S.A.;133851;0;133851;1157;0;1157
49.263.189/0001-02;2025-06-30;1;HELBOR EMPREENDIMENTOS S.A.;133851;0;133851;1157;0;1157
49.263.189/0001-02;2025-09-30;1;HELBOR EMPREENDIMENTOS S.A.;133851;0;133851;1157;0;1157
49.314.049/0001-08;2025-03-31;1;CONCESSIONÁRIA DE RODOVIAS NOROESTE PAULISTA S.A;58057;0;58057;0;0;0
49.314.049/0001-08;2025-06-30;1;CONCESSIONÁRIA DE RODOVIAS NOROESTE PAULISTA S.A;265557;0;265557;0;0;0
49.314.049/0001-08;2025-09-30;1;CONCESSIONÁRIA DE RODOVIAS NOROESTE PAULISTA S.A;265557;0;265557;0;0;0
49.669.856/0001-43;2025-03-31;1;VESTE S.A. ESTILO;114001;0;114001;0;0;0
49.669.856/0001-43;2025-06-30;1;VESTE S.A. ESTILO;114334;0;114334;0;0;0
49.669.856/0001-43;2025-09-30;1;VESTE S.A. ESTILO;114334;0;114334;0;0;0
49.703.913/0001-63;2025-03-31;1;PLATÃO CAPITAL S.A.;5;5;10;0;0;0
49.703.913/0001-63;2025-06-30;1;PLATÃO CAPITAL S.A.;5;5;10;0;0;0
49.703.913/0001-63;2025-09-30;1;PLATÃO CAPITAL S.A.;5;5;10;0;0;0
50.399.553/0001-37;2025-03-31;1;CONCESSIONÁRIA RODOANEL NORTE SPE S.A.;419788;0;419788;0;0;0
50.399.553/0001-37;2025-06-30;1;CONCESSIONÁRIA RODOANEL NORTE SPE S.A.;419788;0;419788;0;0;0
50.399.553/0001-37;2025-09-30;1;CONCESSIONÁRIA RODOANEL NORTE SPE S.A.;419788;0;419788;0;0;0
50.564.053/0001-03;2025-03-31;1;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;137615317;122894461;260509778;0;100;100
50.564.053/0001-03;2025-06-30;1;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;137615317;122894461;260509778;0;100;100
50.564.053/0001-03;2025-09-30;1;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;137615317;122894461;260509778;0;100;100
50.746.577/0001-15;2025-03-31;1;COSAN S.A.;1866570932;0;1866570932;7925940;0;7925940
50.746.577/0001-15;2025-06-30;1;COSAN S.A.;1866570932;0;1866570932;7894568;0;7894568
50.746.577/0001-15;2025-09-30;1;COSAN S.A.;1866570932;0;1866570932;7349057;0;7349057
50.926.955/0001-42;2025-03-31;1;VULCABRAS S.A.;275536;0;275536;3869;0;3869
50.926.955/0001-42;2025-06-30;2;VULCABRAS S.A.;275536;0;275536;3869;0;3869
50.926.955/0001-42;2025-09-30;1;VULCABRAS S.A.;275536;0;275536;3869;0;3869
51.128.999/0001-90;2025-03-31;1;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;13244400;0;13244400;11000;0;11000
51.128.999/0001-90;2025-06-30;1;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;13244400;0;13244400;11000;0;11000
51.128.999/0001-90;2025-09-30;1;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;13244400;0;13244400;11000;0;11000
51.136.974/0001-38;2025-03-31;1;EPR INFRAESTRUTURA PR S.A.;264786792;248463208;513250000;0;0;0
51.136.974/0001-38;2025-06-30;2;EPR INFRAESTRUTURA PR S.A.;273824212;239425788;513250000;0;0;0
51.136.974/0001-38;2025-09-30;1;EPR INFRAESTRUTURA PR S.A.;282650423;230599577;513250000;0;0;0
51.137.031/0001-20;2025-03-31;1;EPR LITORAL PIONEIRO S.A.;1020000000;0;1020000000;0;0;0
51.137.031/0001-20;2025-06-30;1;EPR LITORAL PIONEIRO S.A.;1020000000;0;1020000000;0;0;0
51.137.031/0001-20;2025-09-30;1;EPR LITORAL PIONEIRO S.A.;1020000000;0;1020000000;0;0;0
51.218.147/0001-93;2025-03-31;1;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;164955322;0;164955322;0;0;0
51.218.147/0001-93;2025-06-30;1;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;164955322;0;164955322;0;0;0
51.218.147/0001-93;2025-09-30;1;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;164955322;0;164955322;0;0;0
51.430.503/0001-38;2025-03-31;1;PORTO SERVIÇO S.A;978570481;0;978570481;0;0;0
51.430.503/0001-38;2025-06-30;1;PORTO SERVIÇO S.A;9785704810;0;9785704810;0;0;0
51.430.503/0001-38;2025-09-30;1;PORTO SERVIÇO S.A;978570;0;978570;0;0;0
51.466.860/0001-56;2025-06-30;1;SAO MARTINHO S.A.;332435391;0;332435391;3857600;0;3857600
51.466.860/0001-56;2025-09-30;1;SAO MARTINHO S.A.;332435391;0;332435391;3857600;0;3857600
51.466.860/0001-56;2025-12-31;1;SAO MARTINHO S.A.;332435391;0;332435391;7020300;0;7020300
51.742.485/0001-20;2025-03-31;1;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;69723095;50276905;120000000;0;0;0
51.742.485/0001-20;2025-06-30;1;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;70646882;49353118;120000000;0;0;0
51.742.485/0001-20;2025-09-30;1;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;71081906;48918094;120000000;0;0;0
51.928.174/0001-50;2025-03-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;12425;0;12425;0;0;0
51.928.174/0001-50;2025-06-30;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;12425;0;12425;0;0;0
51.928.174/0001-50;2025-09-30;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;12425;0;12425;0;0;0
52.017.473/0001-03;2025-03-31;1;AZEVEDO & TRAVASSOS ENERGIA S.A.;197584471;0;197584471;0;0;0
52.017.473/0001-03;2025-06-30;1;AZEVEDO & TRAVASSOS ENERGIA S.A.;197584471;0;197584471;0;0;0
52.017.473/0001-03;2025-09-30;3;AZEVEDO & TRAVASSOS ENERGIA S.A.;339094779;0;339094779;0;0;0
52.270.350/0001-71;2025-03-31;1;COMPANHIA BRASILEIRA DE SERVIÇOS FINANCEIROS;508557;0;508557;0;0;0
52.270.350/0001-71;2025-06-30;2;COMPANHIA BRASILEIRA DE SERVIÇOS FINANCEIROS;5834014;0;5834014;1918;0;1918
52.270.350/0001-71;2025-09-30;1;COMPANHIA BRASILEIRA DE SERVIÇOS FINANCEIROS;5834014;0;5834014;1918;0;1918
52.475.549/0001-36;2025-03-31;1;R/HOLDINGS S.A.;1000;0;1000;0;0;0
52.475.549/0001-36;2025-06-30;1;R/HOLDINGS S.A.;1000;0;1000;0;0;0
52.475.549/0001-36;2025-09-30;1;R/HOLDINGS S.A.;101000;0;101000;0;0;0
52.548.435/0001-79;2025-03-31;1;JSL S.A.;286431078;0;286431078;2012972;0;2012972
52.548.435/0001-79;2025-06-30;1;JSL S.A.;286431078;0;286431078;1999664;0;1999664
52.548.435/0001-79;2025-09-30;1;JSL S.A.;286431078;0;286431078;1999664;0;1999664
52.805.925/0001-03;2025-03-31;1;BELORA RDVC CITY DESENVOLVIMENTO IMOBILIÁRIO S.A.;153464;0;153464;0;0;0
52.805.925/0001-03;2025-06-30;1;BELORA RDVC CITY DESENVOLVIMENTO IMOBILIÁRIO S.A.;153464;0;153464;0;0;0
52.805.925/0001-03;2025-09-30;1;BELORA RDVC CITY DESENVOLVIMENTO IMOBILIÁRIO S.A.;153464;0;153464;0;0;0
52.810.883/0001-07;2025-03-31;1;REVEE MCO S.A.;1000;0;1000;0;0;0
52.810.883/0001-07;2025-06-30;1;REVEE MCO S.A.;1000;0;1000;0;0;0
52.810.883/0001-07;2025-09-30;1;REVEE MCO S.A.;6694000;0;6694000;0;0;0
52.841.191/0001-18;2025-03-31;2;REVEE S.A.;115000;0;115000;0;0;0
52.841.191/0001-18;2025-06-30;1;REVEE S.A.;1017115;0;1017115;0;0;0
52.841.191/0001-18;2025-09-30;1;REVEE S.A.;10171150;0;10171150;0;0;0
53.113.791/0001-22;2025-03-31;1;TOTVS S.A.;599401581;0;599401581;13492877;0;13492877
53.113.791/0001-22;2025-06-30;1;TOTVS S.A.;599401581;0;599401581;11777699;0;11777699
53.113.791/0001-22;2025-09-30;1;TOTVS S.A.;599401581;0;599401581;11773085;0;11773085
53.153.938/0001-08;2025-03-31;1;UNIÃO PET PARTICIPAÇÕES S.A.;409653901;0;409653901;3686823;0;3686823
53.153.938/0001-08;2025-06-30;1;UNIÃO PET PARTICIPAÇÕES S.A.;409653901;0;409653901;3686823;0;3686823
53.153.938/0001-08;2025-09-30;2;UNIÃO PET PARTICIPAÇÕES S.A.;409653901;0;409653901;3686823;0;3686823
55.231.969/0001-65;2025-03-31;1;EPR VIA MINEIRA S.A.;340000100;0;340000100;0;0;0
55.231.969/0001-65;2025-06-30;1;EPR VIA MINEIRA S.A.;348000000;0;348000000;0;0;0
55.231.969/0001-65;2025-09-30;1;EPR VIA MINEIRA S.A.;348000000;0;348000000;0;0;0
56.444.250/0001-75;2025-03-31;1;HAUSCENTER SA;2327;0;2327;0;0;0
56.444.250/0001-75;2025-06-30;1;HAUSCENTER SA;2327;0;2327;0;0;0
56.444.250/0001-75;2025-09-30;1;HAUSCENTER SA;2327;0;2327;0;0;0
56.643.018/0001-66;2025-03-31;1;EUCATEX S.A. INDUSTRIA E COMERCIO;31258;61361;92619;5;474;479
56.643.018/0001-66;2025-06-30;1;EUCATEX S.A. INDUSTRIA E COMERCIO;31258;61361;92619;5;474;479
56.643.018/0001-66;2025-09-30;2;EUCATEX S.A. INDUSTRIA E COMERCIO;31258;61361;92619;5;474;479
56.720.428/0001-63;2025-03-31;1;ROMI S.A.;93170747;0;93170747;0;0;0
56.720.428/0001-63;2025-06-30;2;ROMI S.A.;93170747;0;93170747;0;0;0
56.720.428/0001-63;2025-09-30;1;ROMI S.A.;93170747;0;93170747;0;0;0
56.992.423/0001-90;2025-03-31;1;BICICLETAS MONARK S.A.;454750;0;454750;0;0;0
56.992.423/0001-90;2025-06-30;1;BICICLETAS MONARK S.A.;454750;0;454750;0;0;0
56.992.423/0001-90;2025-09-30;1;BICICLETAS MONARK S.A.;454750;0;454750;0;0;0
58.056.046/0001-02;2025-03-31;1;EPR IGUAÇU S.A.;690000000;0;690000000;0;0;0
58.056.046/0001-02;2025-06-30;1;EPR IGUAÇU S.A.;690000000;0;690000000;0;0;0
58.056.046/0001-02;2025-09-30;1;EPR IGUAÇU S.A.;690000000;0;690000000;0;0;0
58.070.452/0001-20;2025-03-31;1;IGUÁ SERGIPE S.A.;640001;0;640001;0;0;0
58.070.452/0001-20;2025-06-30;1;IGUÁ SERGIPE S.A.;640001;0;640001;0;0;0
58.070.452/0001-20;2025-09-30;1;IGUÁ SERGIPE S.A.;640001;0;640001;0;0;0
58.119.199/0001-51;2025-03-31;1;ODONTOPREV S.A.;552495663;0;552495663;6930377;0;6930377
58.119.199/0001-51;2025-06-30;1;ODONTOPREV S.A.;545825286;0;545825286;732100;0;732100
58.119.199/0001-51;2025-09-30;1;ODONTOPREV S.A.;545825286;0;545825286;732100;0;732100
58.430.828/0001-60;2025-03-31;1;BLAU FARMACÊUTICA S.A.;179393939;0;179393939;1713200;0;1713200
58.430.828/0001-60;2025-06-30;2;BLAU FARMACÊUTICA S.A.;179393939;0;179393939;1713200;0;1713200
58.430.828/0001-60;2025-09-30;1;BLAU FARMACÊUTICA S.A.;179393939;0;179393939;1713200;0;1713200
59.105.999/0001-86;2025-03-31;1;WHIRLPOOL S.A.;1028701;474085;1502786;0;0;0
59.105.999/0001-86;2025-06-30;1;WHIRLPOOL S.A.;1028701;474085;1502786;0;0;0
59.105.999/0001-86;2025-09-30;1;WHIRLPOOL S.A.;1028701;474085;1502786;0;0;0
59.115.685/0001-64;2025-03-31;1;TUPI ENERGIAS RENOVÁVEIS S.A.;1413099721;0;1413099721;0;0;0
59.115.685/0001-64;2025-06-30;1;TUPI ENERGIAS RENOVÁVEIS S.A.;230484637;0;230484637;0;0;0
59.115.685/0001-64;2025-09-30;1;TUPI ENERGIAS RENOVÁVEIS S.A.;230484637;0;230484637;0;0;0
59.196.897/0001-13;2025-03-31;1;CONCESSIONÁRIA DE RODOVIAS PRVIAS S.A.;1117148161;0;1117148161;0;0;0
59.196.897/0001-13;2025-06-30;1;CONCESSIONÁRIA DE RODOVIAS PRVIAS S.A.;1117148161;0;1117148161;0;0;0
59.196.897/0001-13;2025-09-30;1;CONCESSIONÁRIA DE RODOVIAS PRVIAS S.A.;1117148161;0;1117148161;0;0;0
59.285.411/0001-13;2025-03-31;1;BCO PAN S.A.;657560635;611509455;1269070090;0;18500318;18500318
59.285.411/0001-13;2025-06-30;1;BCO PAN S.A.;657560635;611509455;1269070090;0;18500318;18500318
59.285.411/0001-13;2025-09-30;1;BCO PAN S.A.;657560635;611509455;1269070090;0;18500318;18500318
59.418.806/0001-47;2025-03-31;1;TRACK & FIELD CO S.A.;877251375;65492864;942744239;0;1978791;1978791
59.418.806/0001-47;2025-06-30;1;TRACK & FIELD CO S.A.;877251375;65492864;942744239;0;1730117;1730117
59.418.806/0001-47;2025-09-30;1;TRACK & FIELD CO S.A.;877251375;65492864;942744239;0;1730117;1730117
59.546.515/0001-34;2025-03-31;1;FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;1168847027;0;1168847027;0;0;0
59.546.515/0001-34;2025-06-30;1;FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;1168847027;0;1168847027;0;0;0
59.546.515/0001-34;2025-09-30;1;FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;1168847027;0;1168847027;0;0;0
59.693.110/0001-29;2025-03-31;1;ORANJEBTC S.A. - EDUCAÇÃO E INVESTIMENTO;2000;0;2000;0;0;0
59.693.110/0001-29;2025-06-30;1;ORANJEBTC S.A. - EDUCAÇÃO E INVESTIMENTO;739800;315000;1054800;82200;35000;117200
59.693.110/0001-29;2025-09-30;1;ORANJEBTC S.A. - EDUCAÇÃO E INVESTIMENTO;739800;82200;822000;315000;35000;350000
59.717.553/0001-02;2025-03-31;1;GRUPO MULTI S.A.;820539225;0;820539225;13126485;0;13126485
59.717.553/0001-02;2025-06-30;1;GRUPO MULTI S.A.;820539225;0;820539225;13123495;0;13123495
59.717.553/0001-02;2025-09-30;1;GRUPO MULTI S.A.;820539225;0;820539225;13123495;0;13123495
59.789.545/0001-71;2025-03-31;1;POLPAR S.A.;68;80;148;0;0;0
59.789.545/0001-71;2025-06-30;1;POLPAR S.A.;68;80;148;0;0;0
59.789.545/0001-71;2025-09-30;1;POLPAR S.A.;68;80;148;0;0;0
59.981.829/0001-65;2025-03-31;1;RODOBENS SA;548920372;407374120;956294492;0;2489004;2489004
59.981.829/0001-65;2025-06-30;1;RODOBENS SA;548920372;407374120;956294492;0;2489004;2489004
59.981.829/0001-65;2025-09-30;1;RODOBENS SA;548920372;407374120;956294492;0;2489004;2489004
60.398.369/0004-79;2025-03-31;1;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;75422892;0;75422892;1441;0;1441
60.398.369/0004-79;2025-06-30;1;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;80327981;0;80327981;1441;0;1441
60.398.369/0004-79;2025-09-30;1;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;81433053;0;81433053;1441;0;1441
60.444.437/0001-46;2025-03-31;1;LIGHT SERVICOS DE ELETRICIDADE S.A.;699383780916;0;699383780916;0;0;0
60.444.437/0001-46;2025-06-30;1;LIGHT SERVICOS DE ELETRICIDADE S.A.;1234512210179;0;1234512210179;0;0;0
60.444.437/0001-46;2025-09-30;1;LIGHT SERVICOS DE ELETRICIDADE S.A.;1234512210179;0;1234512210179;0;0;0
60.476.884/0001-87;2025-03-31;1;MAHLE METAL LEVE S.A.;135539000;0;135539000;0;0;0
60.476.884/0001-87;2025-06-30;1;MAHLE METAL LEVE S.A.;135539000;0;135539000;0;0;0
60.476.884/0001-87;2025-09-30;1;MAHLE METAL LEVE S.A.;135539000;0;135539000;0;0;0
60.537.263/0001-66;2025-03-31;1;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;217024025;0;217024025;1420945;0;1420945
60.537.263/0001-66;2025-06-30;1;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;217024025;0;217024025;1420945;0;1420945
60.537.263/0001-66;2025-09-30;1;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;219305733;0;219305733;1272045;0;1272045
60.543.816/0001-93;2025-03-31;2;IGUATEMI S.A.;770992429;435368756;1206361185;673000;1346000;2019000
60.543.816/0001-93;2025-06-30;1;IGUATEMI S.A.;770992429;435368756;1206361185;55287;110574;165861
60.543.816/0001-93;2025-09-30;1;IGUATEMI S.A.;770992429;435368756;1206361185;28253;56106;84359
60.651.809/0001-05;2025-03-31;1;SUZANO HOLDING S.A.;300136;391573;691709;0;0;0
60.651.809/0001-05;2025-06-30;1;SUZANO HOLDING S.A.;300136;391573;691709;0;0;0
60.651.809/0001-05;2025-09-30;1;SUZANO HOLDING S.A.;300136;391573;691709;0;0;0
60.665.981/0001-18;2025-03-31;1;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.;591629015;0;591629015;0;0;0
60.665.981/0001-18;2025-06-30;1;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.;591629015;0;591629015;0;0;0
60.665.981/0001-18;2025-09-30;1;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.;591629015;0;591629015;0;0;0
60.730.348/0001-66;2025-03-31;1;CIA MELHORAMENTOS DE SAO PAULO;5631;773;6404;2;4;6
60.730.348/0001-66;2025-06-30;1;CIA MELHORAMENTOS DE SAO PAULO;5631;773;6404;2;4;6
60.730.348/0001-66;2025-09-30;1;CIA MELHORAMENTOS DE SAO PAULO;5631;773;6404;2;4;6
60.746.948/0001-12;2025-03-31;1;BCO BRADESCO S.A.;5303870781;5288141247;10592012028;7500000;7500000;15000000
60.746.948/0001-12;2025-06-30;1;BCO BRADESCO S.A.;5303870781;5288141247;10592012028;7500000;7500000;15000000
60.746.948/0001-12;2025-09-30;1;BCO BRADESCO S.A.;5303870781;5288141247;10592012028;7500000;7500000;15000000
60.840.055/0001-31;2025-03-31;1;FLEURY S.A.;547191026;0;547191026;2175555;0;2175555
60.840.055/0001-31;2025-06-30;1;FLEURY S.A.;547191026;0;547191026;2175555;0;2175555
60.840.055/0001-31;2025-09-30;1;FLEURY S.A.;547191026;0;547191026;2175555;0;2175555
60.851.615/0001-53;2025-03-31;1;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;607192;992808;1600000;0;0;0
60.851.615/0001-53;2025-06-30;1;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;607192;992808;1600000;0;0;0
60.851.615/0001-53;2025-09-30;1;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;607192;992808;1600000;0;0;0
60.872.504/0001-23;2025-03-31;1;ITAU UNIBANCO HOLDING S.A.;5454119;5330430;10784549;0;954;954
60.872.504/0001-23;2025-06-30;1;ITAU UNIBANCO HOLDING S.A.;5454119;5330430;10784549;0;578;578
60.872.504/0001-23;2025-09-30;1;ITAU UNIBANCO HOLDING S.A.;5454119;5330430;10784549;0;48;48
60.884.319/0001-59;2025-03-31;1;NORDON INDUSTRIAS METALURGICAS S.A.;6621;0;6621;0;0;0
60.884.319/0001-59;2025-06-30;1;NORDON INDUSTRIAS METALURGICAS S.A.;6621;0;6621;0;0;0
60.884.319/0001-59;2025-09-30;1;NORDON INDUSTRIAS METALURGICAS S.A.;6621;0;6621;0;0;0
60.894.730/0001-05;2025-03-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;705260684;547818424;1253079108;2526656;19609792;22136448
60.894.730/0001-05;2025-06-30;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;705260684;547818424;1253079108;2526656;19609792;22136448
60.894.730/0001-05;2025-09-30;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;705260684;547818424;1253079108;2526656;19609792;22136448
60.933.603/0001-78;2025-03-31;1;CESP - CIA ENERGETICA DE SAO PAULO;348598;0;348598;113;0;113
60.933.603/0001-78;2025-06-30;1;CESP - CIA ENERGETICA DE SAO PAULO;348598;0;348598;113;0;113
60.933.603/0001-78;2025-09-30;1;CESP - CIA ENERGETICA DE SAO PAULO;348598;0;348598;113;0;113
61.022.042/0001-18;2025-03-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;6988800;0;6988800;0;0;0
61.022.042/0001-18;2025-06-30;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;6988800;0;6988800;0;0;0
61.022.042/0001-18;2025-09-30;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;6988800;0;6988800;0;0;0
61.065.298/0001-02;2025-03-31;1;MANGELS INDUSTRIAL S.A.;2067243;3715969;5783212;0;0;0
61.065.298/0001-02;2025-06-30;1;MANGELS INDUSTRIAL S.A.;2067243;3715969;5783212;0;0;0
61.065.298/0001-02;2025-09-30;1;MANGELS INDUSTRIAL S.A.;2067243;3715969;5783212;0;0;0
61.067.901/0001-95;2025-06-30;1;ÁGUAS DO PARÁ A SPE S.A;724868311;0;724868311;0;0;0
61.067.901/0001-95;2025-09-30;1;ÁGUAS DO PARÁ A SPE S.A;724868311;0;724868311;0;0;0
61.067.902/0001-30;2025-06-30;1;ÁGUAS DO PARÁ B SPE S.A.;466592572;0;466592572;0;0;0
61.067.902/0001-30;2025-09-30;1;ÁGUAS DO PARÁ B SPE S.A.;466592572;0;466592572;0;0;0
61.067.904/0001-29;2025-06-30;1;ÁGUAS DO PARÁ D SPE S.A.;450046001;0;450046001;0;0;0
61.067.904/0001-29;2025-09-30;1;ÁGUAS DO PARÁ D SPE S.A.;450046001;0;450046001;0;0;0
61.079.117/0001-05;2025-03-31;1;ALPARGATAS S.A.;339510689;343551533;683062222;32;6167757;6167789
61.079.117/0001-05;2025-06-30;1;ALPARGATAS S.A.;339510689;343551533;683062222;32;5251413;5251445
61.079.117/0001-05;2025-09-30;1;ALPARGATAS S.A.;339510689;343551533;683062222;32;5251413;5251445
61.080.313/0001-91;2025-03-31;1;COBRASMA S.A.;403041;622808;1025849;0;0;0
61.080.313/0001-91;2025-06-30;1;COBRASMA S.A.;403041;622808;1025849;0;0;0
61.080.313/0001-91;2025-09-30;1;COBRASMA S.A.;165260409;1;165260410;0;0;0
61.082.004/0001-50;2025-03-31;1;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;2695;5389;8084;0;0;0
61.082.004/0001-50;2025-06-30;1;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;2695;5389;8084;0;0;0
61.082.004/0001-50;2025-09-30;1;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;2694500;5389000;8083500;0;0;0
61.088.894/0001-08;2025-03-31;2;CAMBUCI S.A.;42275080;0;42275080;435507;0;435507
61.088.894/0001-08;2025-06-30;1;CAMBUCI S.A.;42275080;0;42275080;435507;0;435507
61.088.894/0001-08;2025-09-30;1;CAMBUCI S.A.;42275080;0;42275080;435507;0;435507
61.092.037/0001-81;2025-03-31;1;ETERNIT S.A.;61777;0;61777;126;0;126
61.092.037/0001-81;2025-06-30;1;ETERNIT S.A.;61777;0;61777;20;0;20
61.092.037/0001-81;2025-09-30;1;ETERNIT S.A.;61777;0;61777;12;0;12
61.156.113/0001-75;2025-03-31;1;IOCHPE MAXION S.A.;153720;0;153720;3950;0;3950
61.156.113/0001-75;2025-06-30;1;IOCHPE MAXION S.A.;153720;0;153720;3950;0;3950
61.156.113/0001-75;2025-09-30;1;IOCHPE MAXION S.A.;153720;0;153720;3950;0;3950
61.156.931/0001-78;2025-03-31;1;ALIPERTI S.A.;6250;12345;18595;0;380;380
61.156.931/0001-78;2025-06-30;1;ALIPERTI S.A.;6250;12345;18595;0;380;380
61.156.931/0001-78;2025-09-30;1;ALIPERTI S.A.;6250;12345;18595;0;380;380
61.186.680/0001-74;2025-03-31;2;BANCO BMG S/A;372696198;210536213;583232411;0;132328;132328
61.186.680/0001-74;2025-06-30;1;BANCO BMG S/A;372696198;210536213;583232411;0;272048;272048
61.186.680/0001-74;2025-09-30;1;BANCO BMG S/A;372696198;210536213;583232411;0;1152048;1152048
61.189.288/0001-89;2025-03-31;1;MARISA LOJAS S.A.;513442585;0;513442585;13458;0;13458
61.189.288/0001-89;2025-06-30;1;MARISA LOJAS S.A.;513442585;0;513442585;13458;0;13458
61.189.288/0001-89;2025-09-30;1;MARISA LOJAS S.A.;513442585;0;513442585;13458;0;13458
61.190.096/0001-92;2025-03-31;2;EUROFARMA LABORATÓRIOS S.A.;989212309;0;989212309;0;0;0
61.190.096/0001-92;2025-06-30;1;EUROFARMA LABORATÓRIOS S.A.;989212309;0;989212309;0;0;0
61.190.096/0001-92;2025-09-30;1;EUROFARMA LABORATÓRIOS S.A.;989212309;0;989212309;0;0;0
61.351.532/0001-68;2025-03-31;1;AZEVEDO E TRAVASSOS S.A.;201978135;390775596;592753731;0;0;0
61.351.532/0001-68;2025-06-30;1;AZEVEDO E TRAVASSOS S.A.;201978135;390775596;592753731;0;0;0
61.351.532/0001-68;2025-09-30;1;AZEVEDO E TRAVASSOS S.A.;201978757;390776840;592755597;0;0;0
61.374.161/0001-30;2025-03-31;1;BAUMER S.A.;4900000;4900000;9800000;11890;3600;15490
61.374.161/0001-30;2025-06-30;1;BAUMER S.A.;4900000;4900000;9800000;11890;3600;15490
