CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;QT_ACAO_ORDIN_CAP_INTEGR;QT_ACAO_PREF_CAP_INTEGR;QT_ACAO_TOTAL_CAP_INTEGR;QT_ACAO_ORDIN_TESOURO;QT_ACAO_PREF_TESOURO;QT_ACAO_TOTAL_TESOURO
17.234.244/0001-31;2021-03-31;1;FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.;550871212;0;550871212;0;0;0
17.234.244/0001-31;2021-06-30;1;FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.;550871212;0;550871212;0;0;0
17.234.244/0001-31;2021-09-30;1;FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.;550871212;0;550871212;0;0;0
17.245.234/0001-00;2021-03-31;2;CIA FIACAO TECIDOS CEDRO CACHOEIRA;5707104;4292896;10000000;0;0;0
17.245.234/0001-00;2021-06-30;1;CIA FIACAO TECIDOS CEDRO CACHOEIRA;5707104;4292896;10000000;0;0;0
17.245.234/0001-00;2021-09-30;1;CIA FIACAO TECIDOS CEDRO CACHOEIRA;5707104;4292896;10000000;0;0;0
17.281.106/0001-03;2021-03-31;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;380253;0;380253;1072;0;1072
17.281.106/0001-03;2021-06-30;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;380253;0;380253;1072;0;1072
17.281.106/0001-03;2021-09-30;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;380253;0;380253;1072;0;1072
17.314.329/0001-20;2021-03-31;1;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;286369530;0;286369530;926500;0;926500
17.314.329/0001-20;2021-06-30;1;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;286369530;0;286369530;926500;0;926500
17.314.329/0001-20;2021-09-30;1;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;286369530;0;286369530;926500;0;926500
17.344.597/0001-94;2021-03-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;2000000000;0;2000000000;3342858;0;3342858
17.344.597/0001-94;2021-06-30;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;2000000000;0;2000000000;3313471;0;3313471
17.344.597/0001-94;2021-09-30;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;2000000000;0;2000000000;3313471;0;3313471
17.359.233/0001-88;2021-03-31;1;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;383000000;0;383000000;0;0;0
17.359.233/0001-88;2021-06-30;1;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;383000000;0;383000000;0;0;0
17.359.233/0001-88;2021-09-30;1;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;383000000;0;383000000;0;0;0
17.943.792/0001-30;2021-03-31;1;FULWOOD S.A.;10;0;10;0;0;0
17.943.792/0001-30;2021-06-30;1;FULWOOD S.A.;107010;0;107010;0;0;0
17.943.792/0001-30;2021-09-30;1;FULWOOD S.A.;107010000;0;107010000;0;0;0
18.174.270/0001-84;2021-03-31;1;DOTZ S.A.;1374705;0;1374705;0;0;0
18.174.270/0001-84;2021-06-30;1;DOTZ S.A.;132068352;0;132068352;0;0;0
18.174.270/0001-84;2021-09-30;1;DOTZ S.A.;132068352;0;132068352;0;0;0
18.328.118/0001-09;2021-03-31;2;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;393991198;0;393991198;0;0;0
18.328.118/0001-09;2021-06-30;2;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;393991198;0;393991198;0;0;0
18.328.118/0001-09;2021-09-30;1;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;394057914;0;394057914;0;0;0
18.483.666/0001-03;2021-03-31;3;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;1100000;0;1100000;0;0;0
18.483.666/0001-03;2021-06-30;1;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;1100000;0;1100000;0;0;0
18.483.666/0001-03;2021-09-30;1;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;88000000;0;88000000;0;0;0
18.494.485/0001-82;2021-03-31;1;PORTO SUDESTE V.M. S.A.;5333330970;0;5333330970;0;0;0
18.494.485/0001-82;2021-06-30;1;PORTO SUDESTE V.M. S.A.;5333330970;0;5333330970;0;0;0
18.494.485/0001-82;2021-09-30;1;PORTO SUDESTE V.M. S.A.;5333330970;0;5333330970;0;0;0
18.572.225/0001-88;2021-03-31;1;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;380000;0;380000;0;0;0
18.572.225/0001-88;2021-06-30;1;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;380000;0;380000;0;0;0
18.572.225/0001-88;2021-09-30;1;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;380000;0;380000;0;0;0
18.593.815/0001-97;2021-03-31;1;PRINER SERVIÇOS INDUSTRIAIS S.A.;38846627;0;38846627;0;0;0
18.593.815/0001-97;2021-06-30;1;PRINER SERVIÇOS INDUSTRIAIS S.A.;38846627;0;38846627;300000;0;300000
18.593.815/0001-97;2021-09-30;1;PRINER SERVIÇOS INDUSTRIAIS S.A.;38846627;0;38846627;521000;0;521000
18.903.785/0001-78;2021-03-31;1;HOLDING DO ARAGUAIA S.A.;3000;0;3000;0;0;0
18.903.785/0001-78;2021-06-30;1;HOLDING DO ARAGUAIA S.A.;4000;0;4000;0;0;0
18.903.785/0001-78;2021-09-30;1;HOLDING DO ARAGUAIA S.A.;525000000;0;525000000;0;0;0
19.208.022/0001-70;2021-03-31;1;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;459000;0;459000;0;0;0
19.208.022/0001-70;2021-06-30;1;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;497000;0;497000;0;0;0
19.208.022/0001-70;2021-09-30;1;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;621000;0;621000;0;0;0
19.276.528/0001-16;2021-03-31;1;BCBF PARTICIPAÇÕES S.A.;5333080353;0;5333080353;0;0;0
19.276.528/0001-16;2021-06-30;1;BCBF PARTICIPAÇÕES S.A.;5333080353;0;5333080353;0;0;0
19.276.528/0001-16;2021-09-30;1;BCBF PARTICIPAÇÕES S.A.;5333080353;0;5333080353;0;0;0
19.296.342/0001-29;2021-03-31;1;MGI - MINAS GERAIS PARTICIPAÇÕES S.A.;574439;0;574439;36;0;36
19.296.342/0001-29;2021-06-30;1;MGI - MINAS GERAIS PARTICIPAÇÕES S.A.;574439;0;574439;36;0;36
19.296.342/0001-29;2021-09-30;1;MGI - MINAS GERAIS PARTICIPAÇÕES S.A.;574439;0;574439;36;0;36
19.378.769/0001-76;2021-03-31;1;INSTITUTO HERMES PARDINI S.A.;130979;0;130979;4139;0;4139
19.378.769/0001-76;2021-06-30;1;INSTITUTO HERMES PARDINI S.A.;130979;0;130979;4139;0;4139
19.378.769/0001-76;2021-09-30;1;INSTITUTO HERMES PARDINI S.A.;130979;0;130979;4139;0;4139
19.403.252/0001-90;2021-03-31;2;EMCCAMP RESIDENCIAL S.A.;50000000;0;50000000;0;0;0
19.403.252/0001-90;2021-06-30;1;EMCCAMP RESIDENCIAL S.A.;50000000;0;50000000;0;0;0
19.403.252/0001-90;2021-09-30;1;EMCCAMP RESIDENCIAL S.A.;51018519;0;51018519;0;0;0
19.521.322/0001-04;2021-03-31;1;CONCESSIONÁRIA ROTA DO OESTE S.A.;363558;0;363558;0;0;0
19.521.322/0001-04;2021-06-30;1;CONCESSIONÁRIA ROTA DO OESTE S.A.;363558;0;363558;0;0;0
19.521.322/0001-04;2021-09-30;1;CONCESSIONÁRIA ROTA DO OESTE S.A.;363558;0;363558;0;0;0
19.526.748/0001-50;2021-03-31;1;COMPANHIA INDUSTRIAL CATAGUASES;144;1;145;0;0;0
19.526.748/0001-50;2021-06-30;1;COMPANHIA INDUSTRIAL CATAGUASES;144;1;145;0;0;0
19.526.748/0001-50;2021-09-30;1;COMPANHIA INDUSTRIAL CATAGUASES;144;1;145;0;0;0
19.527.586/0001-75;2021-03-31;1;COMPANHIA ENERGÉTICA SINOP S/A;2234136;0;2234136;0;0;0
19.527.586/0001-75;2021-06-30;1;COMPANHIA ENERGÉTICA SINOP S/A;2234136;0;2234136;0;0;0
19.527.586/0001-75;2021-09-30;1;COMPANHIA ENERGÉTICA SINOP S/A;2234136;0;2234136;0;0;0
19.527.639/0001-58;2021-03-31;1;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;818607;0;818607;0;0;0
19.527.639/0001-58;2021-06-30;1;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;818607;0;818607;0;0;0
19.527.639/0001-58;2021-09-30;1;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;818607;0;818607;0;0;0
19.642.306/0001-70;2021-03-31;1;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;916000000;0;916000000;0;0;0
19.642.306/0001-70;2021-06-30;1;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;916000000;0;916000000;0;0;0
19.642.306/0001-70;2021-09-30;1;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;916000000;0;916000000;0;0;0
19.726.048/0001-00;2021-03-31;1;CONCESSIONÁRIA BR-040 S.A.;1458341009;0;1458341009;0;0;0
19.726.048/0001-00;2021-06-30;1;CONCESSIONÁRIA BR-040 S.A.;1658504281;0;1658504281;0;0;0
19.726.048/0001-00;2021-09-30;1;CONCESSIONÁRIA BR-040 S.A.;1029899;0;1029899;0;0;0
19.796.586/0001-70;2021-03-31;1;BRISANET PARTICIPAÇÕES S.A.;66209213;0;66209213;0;0;0
19.796.586/0001-70;2021-06-30;1;BRISANET PARTICIPAÇÕES S.A.;71859213;0;71859213;0;0;0
19.796.586/0001-70;2021-09-30;1;BRISANET PARTICIPAÇÕES S.A.;449094916;0;449094916;0;0;0
19.851.496/0001-35;2021-03-31;1;LOGOS COMPANHIA SECURITIZADORA S/A;1000;0;1000;0;0;0
19.851.496/0001-35;2021-06-30;1;LOGOS COMPANHIA SECURITIZADORA S/A;1000;0;1000;0;0;0
19.851.496/0001-35;2021-09-30;1;LOGOS COMPANHIA SECURITIZADORA S/A;1000;0;1000;0;0;0
19.853.511/0001-84;2021-03-31;2;NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A.;609787507;0;609787507;308099;0;308099
19.853.511/0001-84;2021-06-30;1;NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A.;615242127;0;615242127;308099;0;308099
19.853.511/0001-84;2021-09-30;1;NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A.;615242127;0;615242127;308099;0;308099
20.247.322/0001-47;2021-03-31;1;ALLIED TECNOLOGIA S.A.;90485;0;90485;0;0;0
20.247.322/0001-47;2021-06-30;2;ALLIED TECNOLOGIA S.A.;91774;0;91774;0;0;0
20.247.322/0001-47;2021-09-30;1;ALLIED TECNOLOGIA S.A.;93204;0;93204;0;0;0
20.258.278/0001-70;2021-03-31;1;OUROFINO S.A.;53949006;0;53949006;0;0;0
20.258.278/0001-70;2021-06-30;1;OUROFINO S.A.;53949006;0;53949006;0;0;0
20.258.278/0001-70;2021-09-30;1;OUROFINO S.A.;53949006;0;53949006;40600;0;40600
20.451.953/0001-83;2021-03-31;1;BLUM COMPANHIA DE SECURITIZAÇÃO DE CRÉDITOS S.A;501;0;501;0;0;0
20.451.953/0001-83;2021-06-30;1;BLUM COMPANHIA DE SECURITIZAÇÃO DE CRÉDITOS S.A;501;0;501;0;0;0
20.451.953/0001-83;2021-09-30;1;BLUM COMPANHIA DE SECURITIZAÇÃO DE CRÉDITOS S.A;501;0;501;0;0;0
20.514.555/0001-69;2021-03-31;1;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;196301000;0;196301000;0;0;0
20.514.555/0001-69;2021-06-30;1;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;196301000;0;196301000;0;0;0
20.514.555/0001-69;2021-09-30;1;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;196301000;0;196301000;0;0;0
20.514.590/0001-88;2021-03-31;1;ARGO V TRANSMISSÃO DE ENERGIA S.A.;225501000;0;225501000;0;0;0
20.514.590/0001-88;2021-06-30;1;ARGO V TRANSMISSÃO DE ENERGIA S.A.;225501000;0;225501000;0;0;0
20.514.590/0001-88;2021-09-30;1;ARGO V TRANSMISSÃO DE ENERGIA S.A.;225501000;0;225501000;0;0;0
20.553.221/0001-02;2021-03-31;1;TROCAFONE S.A.;43346000;0;43346000;0;0;0
20.553.221/0001-02;2021-06-30;1;TROCAFONE S.A.;93680000;0;93680000;0;0;0
20.553.221/0001-02;2021-09-30;1;TROCAFONE S.A.;93680;0;93680;0;0;0
20.646.442/0001-17;2021-03-31;1;GAIA CRED SECURITIZADORA DE CRÉDITOS FINANCEIROS S/A.;537;0;537;0;0;0
20.646.442/0001-17;2021-06-30;2;GAIA CRED SECURITIZADORA DE CRÉDITOS FINANCEIROS S/A.;537;0;537;0;0;0
21.110.778/0001-23;2021-03-31;1;OLIVEIRA TRUST S.A.;172280750;168869250;341150000;0;0;0
21.110.778/0001-23;2021-06-30;1;OLIVEIRA TRUST S.A.;172280750;168869250;341150000;0;0;0
21.110.778/0001-23;2021-09-30;1;OLIVEIRA TRUST S.A.;172280750;168869250;341150000;0;0;0
21.240.146/0001-84;2021-03-31;1;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;141968923;0;141968923;3395679;0;3395679
21.240.146/0001-84;2021-06-30;1;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;145370444;0;145370444;3395679;0;3395679
21.240.146/0001-84;2021-09-30;1;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;170824989;0;170824989;3395679;0;3395679
21.254.073/0001-80;2021-03-31;2;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;9116000;0;9116000;0;0;0
21.254.073/0001-80;2021-06-30;1;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;9116000;0;9116000;0;0;0
21.254.073/0001-80;2021-09-30;1;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;9116000;0;9116000;0;0;0
21.255.567/0001-89;2021-03-31;1;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;38041;73258;111299;0;0;0
21.255.567/0001-89;2021-06-30;1;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;38041;73258;111299;0;0;0
21.255.567/0001-89;2021-09-30;1;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;38041;73258;111299;0;0;0
21.262.638/0001-70;2021-03-31;1;ENCALSO PARTICIPAÇÕES EM CONCESSÕES S/A;21000;0;21000;0;0;0
21.262.638/0001-70;2021-06-30;1;ENCALSO PARTICIPAÇÕES EM CONCESSÕES S/A;21000;0;21000;0;0;0
21.262.638/0001-70;2021-09-30;2;ENCALSO PARTICIPAÇÕES EM CONCESSÕES S/A;21000;0;21000;0;0;0
21.314.559/0001-66;2021-03-31;3;MOVIDA PARTICIPACOES SA;298921014;0;298921014;1249624;0;1249624
21.314.559/0001-66;2021-06-30;2;MOVIDA PARTICIPACOES SA;298921014;0;298921014;973398;0;973398
21.314.559/0001-66;2021-09-30;2;MOVIDA PARTICIPACOES SA;362302086;0;362302086;973398;0;973398
21.389.501/0001-81;2021-03-31;1;COMPASS GÁS E ENERGIA S.A.;628487690;0;628487690;0;0;0
21.389.501/0001-81;2021-06-30;1;COMPASS GÁS E ENERGIA S.A.;628487690;0;628487690;0;0;0
21.389.501/0001-81;2021-09-30;2;COMPASS GÁS E ENERGIA S.A.;628487691;61706062;690193753;0;0;0
21.414.457/0001-12;2021-03-31;1;LEADS CIA. SECURITIZADORA;345000;0;345000;0;0;0
21.414.457/0001-12;2021-06-30;1;LEADS CIA. SECURITIZADORA;345000;0;345000;0;0;0
21.414.457/0001-12;2021-09-30;1;LEADS CIA. SECURITIZADORA;345000;0;345000;0;0;0
21.610.416/0001-00;2021-03-31;1;FORTUNATO SECURITIZADORA S/A;50000;0;50000;0;0;0
21.610.416/0001-00;2021-06-30;1;FORTUNATO SECURITIZADORA S/A;50000;0;50000;0;0;0
21.610.416/0001-00;2021-09-30;1;FORTUNATO SECURITIZADORA S/A;50000;0;50000;0;0;0
21.728.083/0001-00;2021-03-31;1;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;476001000;0;476001000;0;0;0
21.728.083/0001-00;2021-06-30;1;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;476001000;0;476001000;0;0;0
21.728.083/0001-00;2021-09-30;1;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;476001000;0;476001000;0;0;0
21.948.105/0001-47;2021-03-31;1;BTGI QUARTZO PARTICIPAÇÕES S/A;650500;0;650500;0;0;0
21.948.105/0001-47;2021-06-30;1;BTGI QUARTZO PARTICIPAÇÕES S/A;650500;0;650500;0;0;0
21.948.105/0001-47;2021-09-30;1;BTGI QUARTZO PARTICIPAÇÕES S/A;800500;0;800500;0;0;0
21.976.484/0001-89;2021-03-31;1;RUGE SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;6709000;0;6709000;0;0;0
21.976.484/0001-89;2021-06-30;1;RUGE SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;10000;0;10000;0;0;0
21.976.484/0001-89;2021-09-30;1;RUGE SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;6709000;0;6709000;0;0;0
21.976.510/0001-79;2021-03-31;1;BTGI SAFIRA PARTICIPAÇÕES S/A;650500;0;650500;0;0;0
21.976.510/0001-79;2021-06-30;1;BTGI SAFIRA PARTICIPAÇÕES S/A;650000;0;650000;0;0;0
21.976.510/0001-79;2021-09-30;1;BTGI SAFIRA PARTICIPAÇÕES S/A;800500;0;800500;0;0;0
22.163.297/0001-49;2021-03-31;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;147368;0;147368;0;0;0
22.163.297/0001-49;2021-06-30;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;147368;0;147368;0;0;0
22.163.297/0001-49;2021-09-30;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;147368;0;147368;0;0;0
22.261.473/0001-85;2021-03-31;1;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;204627724;204627741;409255465;0;0;0
22.261.473/0001-85;2021-06-30;1;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;204627724;204627741;409255465;0;0;0
22.261.473/0001-85;2021-09-30;1;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;204627724;204627741;409255465;0;0;0
22.266.175/0001-88;2021-03-31;1;FERTILIZANTES HERINGER S.A.;53857284;0;53857284;0;0;0
22.266.175/0001-88;2021-06-30;1;FERTILIZANTES HERINGER S.A.;53857284;0;53857284;0;0;0
22.266.175/0001-88;2021-09-30;1;FERTILIZANTES HERINGER S.A.;53857284;0;53857284;0;0;0
22.495.265/0001-40;2021-03-31;1;SENECA COMPANHIA SECURITIZADORA;10000;0;10000;0;0;0
22.495.265/0001-40;2021-06-30;1;SENECA COMPANHIA SECURITIZADORA;10000;0;10000;0;0;0
22.495.265/0001-40;2021-09-30;1;SENECA COMPANHIA SECURITIZADORA;10000;0;10000;0;0;0
22.543.331/0001-00;2021-03-31;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;3000000;0;3000000;0;0;0
22.543.331/0001-00;2021-06-30;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;3000000;0;3000000;0;0;0
22.543.331/0001-00;2021-09-30;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;3000000;0;3000000;0;0;0
22.677.520/0001-76;2021-03-31;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;13913;16723;30636;0;0;0
22.677.520/0001-76;2021-06-30;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;13913;16723;30636;0;0;0
22.677.520/0001-76;2021-09-30;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;13913;16723;30636;0;0;0
22.902.694/0001-95;2021-03-31;1;SELF IT ACADEMIAS HOLDING S.A.;1132078;9204613;10336691;0;0;0
22.902.694/0001-95;2021-06-30;1;SELF IT ACADEMIAS HOLDING S.A.;1132917;11625162;12758079;0;0;0
22.902.694/0001-95;2021-09-30;1;SELF IT ACADEMIAS HOLDING S.A.;1132917;11625162;12758079;0;0;0
23.096.269/0001-19;2021-03-31;1;RIO PARANA ENERGIA S.A.;7014326211;0;7014326211;0;0;0
23.096.269/0001-19;2021-06-30;1;RIO PARANA ENERGIA S.A.;7014326211;0;7014326211;0;0;0
23.096.269/0001-19;2021-09-30;1;RIO PARANA ENERGIA S.A.;7014326;0;7014326;0;0;0
23.236.821/0001-27;2021-03-31;2;PATRIMAR ENGENHARIA S.A.;56026;0;56026;0;0;0
23.236.821/0001-27;2021-06-30;2;PATRIMAR ENGENHARIA S.A.;56026;0;56026;0;0;0
23.236.821/0001-27;2021-09-30;2;PATRIMAR ENGENHARIA S.A.;56026;0;56026;0;0;0
23.373.000/0001-32;2021-03-31;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;227850990;0;227850990;2000000;0;2000000
23.373.000/0001-32;2021-06-30;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;227850990;0;227850990;2000000;0;2000000
23.373.000/0001-32;2021-09-30;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;976987970;0;976987970;8000000;0;8000000
23.438.929/0001-00;2021-03-31;1;ALARES INTERNET PARTICIPAÇÕES S/A;126882;0;126882;0;0;0
23.438.929/0001-00;2021-06-30;1;ALARES INTERNET PARTICIPAÇÕES S/A;126882;0;126882;0;0;0
23.438.929/0001-00;2021-09-30;1;ALARES INTERNET PARTICIPAÇÕES S/A;163939;0;163939;0;0;0
23.864.409/0001-51;2021-03-31;1;HOLDING VERZANI E SANDRINI S.A.;164690130;0;164690130;0;0;0
23.864.409/0001-51;2021-06-30;1;HOLDING VERZANI E SANDRINI S.A.;164690130;0;164690130;0;0;0
23.864.409/0001-51;2021-09-30;1;HOLDING VERZANI E SANDRINI S.A.;164690130;0;164690130;0;0;0
24.230.275/0001-80;2021-03-31;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;204256000;0;204256000;0;0;0
24.230.275/0001-80;2021-06-30;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;204256000;0;204256000;0;0;0
24.230.275/0001-80;2021-09-30;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;204256000;0;204256000;1527;0;1527
24.241.659/0001-06;2021-03-31;2;VENTURE CAPITAL PARTICIPAÇÕES E INVESTIMENTOS S/A;19620;0;19620;0;0;0
24.241.659/0001-06;2021-06-30;1;VENTURE CAPITAL PARTICIPAÇÕES E INVESTIMENTOS S/A;26825;0;26825;0;0;0
24.241.659/0001-06;2021-09-30;1;VENTURE CAPITAL PARTICIPAÇÕES E INVESTIMENTOS S/A;40397;0;40397;0;0;0
24.396.489/0001-20;2021-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;2646299065;0;2646299065;0;0;0
24.396.489/0001-20;2021-06-30;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;2646299065;0;2646299065;0;0;0
24.396.489/0001-20;2021-09-30;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;2646299065;0;2646299065;0;0;0
24.410.913/0001-44;2021-03-31;1;NU HOLDINGS LTD.;225978192;433815754;659793946;0;0;0
24.410.913/0001-44;2021-06-30;1;NU HOLDINGS LTD.;228441079;468633788;697074867;0;0;0
24.410.913/0001-44;2021-09-30;1;NU HOLDINGS LTD.;1432965235;2811802728;4244767963;0;0;0
24.624.490/0001-65;2021-03-31;1;ARGO TRANSMISSÃO DE ENERGIA S/A;499811000;0;499811000;0;0;0
24.624.490/0001-65;2021-06-30;1;ARGO TRANSMISSÃO DE ENERGIA S/A;499811000;0;499811000;0;0;0
24.624.490/0001-65;2021-09-30;1;ARGO TRANSMISSÃO DE ENERGIA S/A;499811000;0;499811000;0;0;0
24.624.551/0001-94;2021-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;528483;0;528483;0;0;0
24.624.551/0001-94;2021-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;360549746;0;360549746;0;0;0
24.624.551/0001-94;2021-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;360549746;0;360549746;0;0;0
24.921.465/0001-43;2021-03-31;1;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;536985;0;536985;0;0;0
24.921.465/0001-43;2021-06-30;1;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;613669;0;613669;0;0;0
24.921.465/0001-43;2021-09-30;1;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;73640280;0;73640280;0;0;0
24.962.466/0001-36;2021-03-31;1;RUMO MALHA NORTE S.A.;1107698070;81714293;1189412363;0;0;0
24.962.466/0001-36;2021-06-30;1;RUMO MALHA NORTE S.A.;1107698070;81714293;1189412363;0;0;0
24.962.466/0001-36;2021-09-30;1;RUMO MALHA NORTE S.A.;1107698070;81714293;1189412363;0;0;0
24.990.777/0001-09;2021-03-31;2;GRUPO MATEUS S.A.;2209346079;0;2209346079;0;0;0
24.990.777/0001-09;2021-06-30;1;GRUPO MATEUS S.A.;2209346079;0;2209346079;0;0;0
24.990.777/0001-09;2021-09-30;2;GRUPO MATEUS S.A.;2209346079;0;2209346079;0;0;0
25.005.683/0001-09;2021-03-31;1;VERT COMPANHIA SECURITIZADORA;100000;11;100011;0;0;0
25.005.683/0001-09;2021-06-30;1;VERT COMPANHIA SECURITIZADORA;1199;1;1200;0;0;0
25.005.683/0001-09;2021-09-30;1;VERT COMPANHIA SECURITIZADORA;100000;11;100011;0;0;0
25.089.509/0001-83;2021-03-31;1;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;2513989;5;2513994;0;0;0
25.089.509/0001-83;2021-06-30;1;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;2513989;5;2513994;0;0;0
25.089.509/0001-83;2021-09-30;1;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;2513957;5;2513962;0;0;0
25.249.439/0001-83;2021-03-31;1;HOSPITAL CARE CALEDONIA S.A.;99969078;0;99969078;0;0;0
25.249.439/0001-83;2021-06-30;2;HOSPITAL CARE CALEDONIA S.A.;129351918;0;129351918;0;0;0
25.249.439/0001-83;2021-09-30;1;HOSPITAL CARE CALEDONIA S.A.;129351918;0;129351918;0;0;0
25.369.840/0001-57;2021-03-31;1;COMERC ENERGIA S.A.;208126375;0;208126375;0;0;0
25.369.840/0001-57;2021-06-30;1;COMERC ENERGIA S.A.;260157968;0;260157968;0;0;0
25.369.840/0001-57;2021-09-30;1;COMERC ENERGIA S.A.;86719323;0;86719323;0;0;0
26.345.998/0001-50;2021-03-31;1;TC S.A.;200000000;0;200000000;0;0;0
